metavar,cluster,gene,statistic,p.value,FDR
mut,0,KBTBD11,1,1,1
mut,0,KCNE1,1,1,1
mut,0,KCNMA1,1,1,1
mut,0,KCNMB4,1,1,1
mut,0,KCTD10,1,1,1
mut,0,KCTD2,0,1,1
mut,0,KDM2B,1,1,1
mut,0,KIAA0020,1,1,1
mut,0,KIAA0196,1,1,1
mut,0,KIAA0226L,1,1,1
mut,0,KIAA0319L,1,1,1
mut,0,KIAA1009,1,1,1
mut,0,KIAA1257,1,1,1
mut,0,KIAA1407,1,1,1
mut,0,KIAA1430,1,1,1
mut,0,KIAA1432,1,1,1
mut,0,KIAA1467,1,1,1
mut,0,KIAA1598,1,1,1
mut,0,KIAA1841,1,1,1
mut,0,KIF20B,1,1,1
mut,0,KLC1,1,1,1
mut,0,KLF3,1,1,1
mut,0,KLF6,1,1,1
mut,0,KLF9,1,1,1
mut,0,KLHDC1,1,1,1
mut,0,KLHDC2,1,1,1
mut,0,KLHL17,1,1,1
mut,0,KLHL18,1,1,1
mut,0,KLHL26,1,1,1
mut,0,KLK1,1,1,1
mut,0,KLRB1,0,1,1
mut,0,KLRC1,0,1,1
mut,0,KLRD1,0,1,1
mut,0,KLRF1,1,1,1
mut,0,KMO,1,1,1
mut,0,KNDC1,1,1,1
mut,0,KNOP1,1,1,1
mut,0,KNSTRN,1,1,1
mut,0,KNTC1,1,1,1
mut,0,KPNA5,1,1,1
mut,0,KPTN,1,1,1
mut,0,KRT18,1,1,1
mut,0,KRT23,1,1,1
mut,0,KRT7,1,1,1
mut,0,L3MBTL1,1,1,1
mut,0,LAIR2,1,1,1
mut,0,LAP3,1,1,1
mut,0,LAPTM4B,1,1,1
mut,0,LCK,1,1,1
mut,0,LCN2,0,1,1
mut,0,LDHD,1,1,1
mut,0,LDLR,1,1,1
mut,0,LDLRAD3,1,1,1
mut,0,LDLRAD4,1,1,1
mut,0,LENG1,1,1,1
mut,0,LEO1,1,1,1
mut,0,LEPR,1,1,1
mut,0,LFNG,1,1,1
mut,0,LGALS12,0,1,1
mut,0,LGALS2,1,1,1
mut,0,LGALS9C,1,1,1
mut,0,LGI4,1,1,1
mut,0,LGMN,1,1,1
mut,0,LGR4,1,1,1
mut,0,LHFP,1,1,1
mut,0,LIF,1,1,1
mut,0,LIG3,1,1,1
mut,0,LILRA3,1,1,1
mut,0,LILRB1,1,1,1
mut,0,LILRB2,1,1,1
mut,0,LILRB4,1,1,1
mut,0,LILRB5,1,1,1
mut,0,LIMK1,1,1,1
mut,0,LIMS1,1,1,1
mut,0,LIN52,0,1,1
mut,0,LINGO3,1,1,1
mut,0,LINS,1,1,1
mut,0,LIPA,1,1,1
mut,0,LIPT2,1,1,1
mut,0,LMNA,1,1,1
mut,0,LNX2,1,1,1
mut,0,LOH12CR1,1,1,1
mut,0,LONRF3,0,1,1
mut,0,LPAR5,1,1,1
mut,0,LPAR6,1,1,1
mut,0,LPHN1,1,1,1
mut,0,LRFN4,1,1,1
mut,0,LRG1,1,1,1
mut,0,LRRC24,1,1,1
mut,0,LRRC25,1,1,1
mut,0,LRRC29,1,1,1
mut,0,LRRC36,1,1,1
mut,0,LRRC4,1,1,1
mut,0,LRRC47,1,1,1
mut,0,LRRC63,0,1,1
mut,0,LRRIQ3,1,1,1
mut,0,LRRK1,1,1,1
mut,0,LSM4,1,1,1
mut,0,LST1,1,1,1
mut,0,LTA4H,1,1,1
mut,0,LTB,1,1,1
mut,0,LUZP1,1,1,1
mut,0,LY6E,1,1,1
mut,0,LY6G5B,1,1,1
mut,0,LYPD2,1,1,1
mut,0,LYRM1,1,1,1
mut,0,LYZ,0,1,1
mut,0,LZIC,1,1,1
mut,0,MACF1,1,1,1
mut,0,MAD1L1,1,1,1
mut,0,MAF,1,1,1
mut,0,MAFB,1,1,1
mut,0,MAGED2,1,1,1
mut,0,MAGEF1,1,1,1
mut,0,MAGIX,1,1,1
mut,0,MAL,1,1,1
mut,0,MANF,1,1,1
mut,0,MAP3K13,1,1,1
mut,0,MAP3K7CL,1,1,1
mut,0,MAP3K8,1,1,1
mut,0,MAP4K5,1,1,1
mut,0,MAP6D1,0,1,1
mut,0,MAP7D3,1,1,1
mut,0,MAPK8IP3,1,1,1
mut,0,MARC1,0,1,1
mut,0,MARCKS,1,1,1
mut,0,MARCKSL1,1,1,1
mut,0,MARCO,1,1,1
mut,0,MATK,1,1,1
mut,0,MAU2,1,1,1
mut,0,MB21D1,1,1,1
mut,0,MBIP,1,1,1
mut,0,MBOAT2,0,1,1
mut,0,MCAT,1,1,1
mut,0,MCCC2,1,1,1
mut,0,MCM6,1,1,1
mut,0,MCOLN1,1,1,1
mut,0,MCOLN2,1,1,1
mut,0,MCUR1,1,1,1
mut,0,MDC1,1,1,1
mut,0,MED11,1,1,1
mut,0,MED13,1,1,1
mut,0,MED26,0,1,1
mut,0,MEF2C,1,1,1
mut,0,MEGF6,1,1,1
mut,0,MERTK,1,1,1
mut,0,MESDC2,1,1,1
mut,0,METTL1,1,1,1
mut,0,METTL18,1,1,1
mut,0,METTL21A,1,1,1
mut,0,METTL23,1,1,1
mut,0,METTL25,1,1,1
mut,0,METTL4,1,1,1
mut,0,MFAP1,1,1,1
mut,0,MFSD2A,1,1,1
mut,0,MGLL,1,1,1
mut,0,MGME1,1,1,1
mut,0,MGST1,1,1,1
mut,0,MICA,1,1,1
mut,0,MIOS,1,1,1
mut,0,MIS18A,1,1,1
mut,0,MITD1,1,1,1
mut,0,MLLT11,1,1,1
mut,0,MMAB,1,1,1
mut,0,MMD,1,1,1
mut,0,MME,1,1,1
mut,0,MNAT1,1,1,1
mut,0,MND1,1,1,1
mut,0,MNDA,1,1,1
mut,0,MOCS2,1,1,1
mut,0,MORC2,1,1,1
mut,0,MORN1,1,1,1
mut,0,MPV17,1,1,1
mut,0,MPZL2,1,1,1
mut,0,MROH1,1,1,1
mut,0,MROH6,1,1,1
mut,0,MRPL1,1,1,1
mut,0,MRPL15,1,1,1
mut,0,MRPL17,1,1,1
mut,0,MRPL3,1,1,1
mut,0,MRPL35,1,1,1
mut,0,MRPL48,1,1,1
mut,0,MRPS17,1,1,1
mut,0,MRPS18A,1,1,1
mut,0,MRPS18B,1,1,1
mut,0,MRPS33,1,1,1
mut,0,MRVI1,1,1,1
mut,0,MS4A1,0,1,1
mut,0,MS4A14,0,1,1
mut,0,MS4A4A,1,1,1
mut,0,MS4A6A,1,1,1
mut,0,MS4A7,1,1,1
mut,0,MSR1,1,1,1
mut,0,MSS51,1,1,1
mut,0,MT1E,1,1,1
mut,0,MT1G,0,1,1
mut,0,MT1H,1,1,1
mut,0,MT1M,1,1,1
mut,0,MT1X,1,1,1
mut,0,MT2A,0,1,1
mut,0,MTBP,1,1,1
mut,0,MTDH,1,1,1
mut,0,MTFR1L,1,1,1
mut,0,MTHFD1,1,1,1
mut,0,MTHFD1L,1,1,1
mut,0,MTHFD2,1,1,1
mut,0,MTL5,1,1,1
mut,0,MTOR,1,1,1
mut,0,MTRNR2L1,1,1,1
mut,0,MTSS1,1,1,1
mut,0,MTX3,1,1,1
mut,0,MUC1,1,1,1
mut,0,MUC12,1,1,1
mut,0,MVP,1,1,1
mut,0,MX1,1,1,1
mut,0,MX2,1,1,1
mut,0,MYADM,1,1,1
mut,0,MYBL1,0,1,1
mut,0,MYC,1,1,1
mut,0,MYCBPAP,0,1,1
mut,0,MYLIP,1,1,1
mut,0,MYO10,1,1,1
mut,0,MYO7B,1,1,1
mut,0,MYSM1,1,1,1
mut,0,N4BP1,1,1,1
mut,0,N4BP2,1,1,1
mut,0,N6AMT2,1,1,1
mut,0,NAAA,1,1,1
mut,0,NABP2,1,1,1
mut,0,NACC1,1,1,1
mut,0,NAE1,1,1,1
mut,0,NANOS1,1,1,1
mut,0,NANOS3,1,1,1
mut,0,NAP1L1,1,1,1
mut,0,NARF,1,1,1
mut,0,NASP,1,1,1
mut,0,NBN,1,1,1
mut,0,NBPF16,1,1,1
mut,0,NBPF3,1,1,1
mut,0,NCF1,1,1,1
mut,0,NCL,1,1,1
mut,0,NCOA6,1,1,1
mut,0,NCR3,1,1,1
mut,0,NDN,1,1,1
mut,0,NDNL2,1,1,1
mut,0,NDOR1,1,1,1
mut,0,NDRG2,1,1,1
mut,0,NDUFAF2,1,1,1
mut,0,NDUFAF4,1,1,1
mut,0,NEB,1,1,1
mut,0,NEDD1,1,1,1
mut,0,NEDD4,1,1,1
mut,0,NEFH,1,1,1
mut,0,NEK3,1,1,1
mut,0,NEK8,0,1,1
mut,0,NETO2,1,1,1
mut,0,NEU3,0,1,1
mut,0,NEU4,1,1,1
mut,0,NEXN,1,1,1
mut,0,NFATC2,1,1,1
mut,0,NFIX,1,1,1
mut,0,NFKBIA,0,1,1
mut,0,NFKBIB,1,1,1
mut,0,NFKBID,1,1,1
mut,0,NFKBIZ,1,1,1
mut,0,NGFRAP1,1,1,1
mut,0,NHLRC2,1,1,1
mut,0,NID1,1,1,1
mut,0,NIPAL3,1,1,1
mut,0,NKG7,1,1,1
mut,0,NLRC5,1,1,1
mut,0,NLRP12,1,1,1
mut,0,NLRP3,1,1,1
mut,0,NME1,1,1,1
mut,0,NOP58,1,1,1
mut,0,NPDC1,1,1,1
mut,0,NPEPL1,1,1,1
mut,0,NPM1,1,1,1
mut,0,NPM3,1,1,1
mut,0,NR1H3,1,1,1
mut,0,NR4A1,1,1,1
mut,0,NR4A2,1,1,1
mut,0,NREP,1,1,1
mut,0,NRG1,1,1,1
mut,0,NRGN,1,1,1
mut,0,NRIP3,1,1,1
mut,0,NRP2,1,1,1
mut,0,NSDHL,1,1,1
mut,0,NSMAF,1,1,1
mut,0,NSUN3,1,1,1
mut,0,NSUN6,1,1,1
mut,0,NT5C3B,1,1,1
mut,0,NT5DC3,1,1,1
mut,0,NTHL1,1,1,1
mut,0,NTN1,1,1,1
mut,0,NTN3,0,1,1
mut,0,NTNG2,1,1,1
mut,0,NUBPL,1,1,1
mut,0,NUCKS1,1,1,1
mut,0,NUDT17,1,1,1
mut,0,NXT1,1,1,1
mut,0,OARD1,1,1,1
mut,0,OAS1,1,1,1
mut,0,OAS2,1,1,1
mut,0,OAS3,1,1,1
mut,0,OASL,1,1,1
mut,0,OCEL1,1,1,1
mut,0,OCIAD2,1,1,1
mut,0,ODC1,1,1,1
mut,0,OFD1,1,1,1
mut,0,OGFOD2,1,1,1
mut,0,OLFM1,1,1,1
mut,0,OLR1,1,1,1
mut,0,ORAI1,1,1,1
mut,0,ORC3,1,1,1
mut,0,ORM1,0,1,1
mut,0,OSBPL11,1,1,1
mut,0,OSGEPL1,1,1,1
mut,0,OSM,1,1,1
mut,0,OSR2,0,1,1
mut,0,OTUD1,1,1,1
mut,0,OXER1,1,1,1
mut,0,OXSR1,1,1,1
mut,0,P2RY6,1,1,1
mut,0,PADI2,0,1,1
mut,0,PADI4,0,1,1
mut,0,PAFAH1B3,1,1,1
mut,0,PAIP2B,1,1,1
mut,0,PAPSS2,1,1,1
mut,0,PARD6A,1,1,1
mut,0,PARP1,1,1,1
mut,0,PARP2,1,1,1
mut,0,PARP3,1,1,1
mut,0,PATL1,1,1,1
mut,0,PAXBP1,1,1,1
mut,0,PBDC1,1,1,1
mut,0,PCCB,1,1,1
mut,0,PCED1B,1,1,1
mut,0,PCID2,1,1,1
mut,0,PCOLCE,1,1,1
mut,0,PCP2,1,1,1
mut,0,PDAP1,1,1,1
mut,0,PDCD10,1,1,1
mut,0,PDCD2L,1,1,1
mut,0,PDCL3,1,1,1
mut,0,PDDC1,1,1,1
mut,0,PDE12,1,1,1
mut,0,PDE4B,1,1,1
mut,0,PDE6A,1,1,1
mut,0,PDE6B,1,1,1
mut,0,PDE6G,1,1,1
mut,0,PDE7A,1,1,1
mut,0,PDE8B,1,1,1
mut,0,PDGFA,1,1,1
mut,0,PDHA1,1,1,1
mut,0,PDHB,1,1,1
mut,0,PDK4,1,1,1
mut,0,PDLIM1,1,1,1
mut,0,PDPR,1,1,1
mut,0,PDXDC1,1,1,1
mut,0,PDZK1IP1,1,1,1
mut,0,PEAK1,1,1,1
mut,0,PEBP1,1,1,1
mut,0,PELI1,1,1,1
mut,0,PER3,1,1,1
mut,0,PEX10,1,1,1
mut,0,PEX11G,1,1,1
mut,0,PEX3,0,1,1
mut,0,PF4,1,1,1
mut,0,PF4V1,1,1,1
mut,0,PFKFB2,1,1,1
mut,0,PGLYRP2,1,1,1
mut,0,PGM3,0,1,1
mut,0,PGM5,1,1,1
mut,0,PGPEP1,1,1,1
mut,0,PHACTR1,1,1,1
mut,0,PHF13,1,1,1
mut,0,PHF19,1,1,1
mut,0,PHF20,1,1,1
mut,0,PHF20L1,1,1,1
mut,0,PHF23,1,1,1
mut,0,PHF6,1,1,1
mut,0,PHF8,1,1,1
mut,0,PHLDA1,1,1,1
mut,0,PHLDA2,1,1,1
mut,0,PIAS4,1,1,1
mut,0,PID1,1,1,1
mut,0,PIGF,1,1,1
mut,0,PIGP,1,1,1
mut,0,PIM1,1,1,1
mut,0,PINLYP,1,1,1
mut,0,PJA1,1,1,1
mut,0,PKD1,1,1,1
mut,0,PKD2L1,1,1,1
mut,0,PKIB,1,1,1
mut,0,PKIG,1,1,1
mut,0,PKP2,1,1,1
mut,0,PLA2G16,1,1,1
mut,0,PLA2G7,1,1,1
mut,0,PLAC8,1,1,1
mut,0,PLAUR,1,1,1
mut,0,PLBD1,1,1,1
mut,0,PLCB3,1,1,1
mut,0,PLCG1,0,1,1
mut,0,PLCL1,1,1,1
mut,0,PLD3,1,1,1
mut,0,PLD4,1,1,1
mut,0,PLEKHA1,1,1,1
mut,0,PLEKHA3,1,1,1
mut,0,PLEKHA4,1,1,1
mut,0,PLEKHA7,1,1,1
mut,0,PLEKHM2,1,1,1
mut,0,PLEKHM3,1,1,1
mut,0,PLIN5,1,1,1
mut,0,PLOD3,1,1,1
mut,0,PLTP,1,1,1
mut,0,PLXNA1,1,1,1
mut,0,PMAIP1,1,1,1
mut,0,PMEL,1,1,1
mut,0,PMEPA1,1,1,1
mut,0,PMFBP1,1,1,1
mut,0,PMVK,1,1,1
mut,0,PNMA5,1,1,1
mut,0,POC1A,1,1,1
mut,0,POC1B,1,1,1
mut,0,PODXL2,1,1,1
mut,0,POGLUT1,1,1,1
mut,0,POLDIP2,1,1,1
mut,0,POLDIP3,1,1,1
mut,0,POLH,1,1,1
mut,0,POLN,1,1,1
mut,0,POLR1C,1,1,1
mut,0,POLR1E,1,1,1
mut,0,POLR3D,1,1,1
mut,0,POLR3H,1,1,1
mut,0,POMC,1,1,1
mut,0,POMGNT1,1,1,1
mut,0,POP1,1,1,1
mut,0,POP4,1,1,1
mut,0,POPDC2,1,1,1
mut,0,POR,1,1,1
mut,0,POU2F2,1,1,1
mut,0,POU6F1,0,1,1
mut,0,PPA1,1,1,1
mut,0,PPA2,1,1,1
mut,0,PPAP2A,1,1,1
mut,0,PPAPDC3,1,1,1
mut,0,PPARA,1,1,1
mut,0,PPARD,1,1,1
mut,0,PPAT,1,1,1
mut,0,PPBP,1,1,1
mut,0,PPCDC,1,1,1
mut,0,PPIB,1,1,1
mut,0,PPM1K,1,1,1
mut,0,PPM1L,1,1,1
mut,0,PPM1N,1,1,1
mut,0,PPP1R17,1,1,1
mut,0,PPP1R35,1,1,1
mut,0,PPP1R37,1,1,1
mut,0,PPP2R3C,1,1,1
mut,0,PPP2R5B,1,1,1
mut,0,PPP4R1L,1,1,1
mut,0,PRC1,1,1,1
mut,0,PRCC,1,1,1
mut,0,PRDM1,1,1,1
mut,0,PRDM15,1,1,1
mut,0,PRDM8,1,1,1
mut,0,PRDX2,1,1,1
mut,0,PREPL,1,1,1
mut,0,PRF1,1,1,1
mut,0,PRICKLE1,0,1,1
mut,0,PRIM2,1,1,1
mut,0,PRKCDBP,1,1,1
mut,0,PRKD2,1,1,1
mut,0,PRMT10,1,1,1
mut,0,PRMT6,1,1,1
mut,0,PROC,0,1,1
mut,0,PROCA1,1,1,1
mut,0,PRPF39,0,1,1
mut,0,PRPF40B,1,1,1
mut,0,PRPF6,1,1,1
mut,0,PRR4,1,1,1
mut,0,PRR5,1,1,1
mut,0,PRSS21,1,1,1
mut,0,PSIP1,1,1,1
mut,0,PSMA4,1,1,1
mut,0,PSMA8,1,1,1
mut,0,PSMD13,1,1,1
mut,0,PSMD3,1,1,1
mut,0,PSMD5,1,1,1
mut,0,PSME2,1,1,1
mut,0,PTCH2,1,1,1
mut,0,PTCRA,1,1,1
mut,0,PTGDR2,1,1,1
mut,0,PTGDS,1,1,1
mut,0,PTGER2,1,1,1
mut,0,PTGER4,1,1,1
mut,0,PTGES2,1,1,1
mut,0,PTGES3,1,1,1
mut,0,PTGIR,1,1,1
mut,0,PTGS2,0,1,1
mut,0,PTMS,1,1,1
mut,0,PTP4A3,1,1,1
mut,0,PTPN13,1,1,1
mut,0,PTPN7,1,1,1
mut,0,PTPRA,1,1,1
mut,0,PTPRCAP,0,1,1
mut,0,PTRH1,1,1,1
mut,0,PTRHD1,1,1,1
mut,0,PTX3,1,1,1
mut,0,PUS1,1,1,1
mut,0,PWWP2B,1,1,1
mut,0,PYROXD1,1,1,1
mut,0,QPCT,1,1,1
mut,0,QPRT,1,1,1
mut,0,RAB11FIP2,1,1,1
mut,0,RAB11FIP4,1,1,1
mut,0,RAB27B,0,1,1
mut,0,RAB3A,1,1,1
mut,0,RAB5B,1,1,1
mut,0,RAB9A,1,1,1
mut,0,RABEP1,1,1,1
mut,0,RABGAP1L,1,1,1
mut,0,RABGGTB,1,1,1
mut,0,RABL5,1,1,1
mut,0,RACGAP1,1,1,1
mut,0,RAD1,1,1,1
mut,0,RAD51D,1,1,1
mut,0,RALGDS,1,1,1
mut,0,RAPGEF1,1,1,1
mut,0,RAPSN,1,1,1
mut,0,RASD1,1,1,1
mut,0,RASGEF1B,1,1,1
mut,0,RASGRP2,1,1,1
mut,0,RBBP8,1,1,1
mut,0,RBM12B,1,1,1
mut,0,RBM19,1,1,1
mut,0,RBM28,1,1,1
mut,0,RBM4B,1,1,1
mut,0,RBMX2,1,1,1
mut,0,RBP7,0,1,1
mut,0,RBPJ,1,1,1
mut,0,RCN1,1,1,1
mut,0,RDX,1,1,1
mut,0,REC8,1,1,1
mut,0,RECK,1,1,1
mut,0,REEP3,1,1,1
mut,0,RELL2,1,1,1
mut,0,RETN,1,1,1
mut,0,RFC5,1,1,1
mut,0,RFESD,1,1,1
mut,0,RFT1,1,1,1
mut,0,RFXAP,1,1,1
mut,0,RGCC,1,1,1
mut,0,RGL4,1,1,1
mut,0,RGMA,1,1,1
mut,0,RGS1,1,1,1
mut,0,RGS10,1,1,1
mut,0,RGS18,1,1,1
mut,0,RGS2,1,1,1
mut,0,RHBDD3,1,1,1
mut,0,RHOB,1,1,1
mut,0,RHOC,1,1,1
mut,0,RHOF,1,1,1
mut,0,RHOH,1,1,1
mut,0,RIBC1,0,1,1
mut,0,RILPL2,1,1,1
mut,0,RIN1,1,1,1
mut,0,RMND5A,1,1,1
mut,0,RNASE1,1,1,1
mut,0,RNASE2,1,1,1
mut,0,RNASE6,1,1,1
mut,0,RNASEH1,1,1,1
mut,0,RNASET2,1,1,1
mut,0,RNF11,1,1,1
mut,0,RNF113A,1,1,1
mut,0,RNF144B,1,1,1
mut,0,RNF169,1,1,1
mut,0,RNF207,1,1,1
mut,0,RNF25,1,1,1
mut,0,RNF43,1,1,1
mut,0,RNLS,1,1,1
mut,0,RNMTL1,1,1,1
mut,0,ROPN1L,1,1,1
mut,0,RORA,0,1,1
mut,0,RPF2,1,1,1
mut,0,RPGR,1,1,1
mut,0,RPH3AL,1,1,1
mut,0,RPL10,0,1,1
mut,0,RPL10A,0,1,1
mut,0,RPL13A,0,1,1
mut,0,RPL27A,1,1,1
mut,0,RPL3,1,1,1
mut,0,RPLP0,0,1,1
mut,0,RPP38,1,1,1
mut,0,RPS10,0,1,1
mut,0,RPS18,0,1,1
mut,0,RPS19,0,1,1
mut,0,RPS2,0,1,1
mut,0,RPS23,1,1,1
mut,0,RPS3A,1,1,1
mut,0,RPS5,0,1,1
mut,0,RPS6,1,1,1
mut,0,RPS6KB2,1,1,1
mut,0,RPS8,1,1,1
mut,0,RPSA,0,1,1
mut,0,RRAD,1,1,1
mut,0,RRAS,1,1,1
mut,0,RRP12,1,1,1
mut,0,RRP15,1,1,1
mut,0,RSAD2,1,1,1
mut,0,RSBN1,1,1,1
mut,0,RSPH3,1,1,1
mut,0,RTCA,1,1,1
mut,0,RTEL1,1,1,1
mut,0,RUFY1,1,1,1
mut,0,RUNDC1,1,1,1
mut,0,RYBP,1,1,1
mut,0,RYR1,1,1,1
mut,0,S100A10,1,1,1
mut,0,S100A12,0,1,1
mut,0,S100A5,1,1,1
mut,0,S100A8,0,1,1
mut,0,S100A9,1,1,1
mut,0,S100B,1,1,1
mut,0,S100P,0,1,1
mut,0,S100Z,1,1,1
mut,0,S1PR4,1,1,1
mut,0,SAC3D1,1,1,1
mut,0,SAE1,1,1,1
mut,0,SAFB2,1,1,1
mut,0,SAMD3,0,1,1
mut,0,SAMD4A,1,1,1
mut,0,SAMD9,1,1,1
mut,0,SAMD9L,1,1,1
mut,0,SAMSN1,1,1,1
mut,0,SAP30,1,1,1
mut,0,SASH1,1,1,1
mut,0,SAT1,1,1,1
mut,0,SBSPON,0,1,1
mut,0,SCARB1,1,1,1
mut,0,SCARF1,1,1,1
mut,0,SCCPDH,1,1,1
mut,0,SCGB3A1,1,1,1
mut,0,SCML1,1,1,1
mut,0,SCN4B,1,1,1
mut,0,SCNN1A,1,1,1
mut,0,SCNN1D,1,1,1
mut,0,SCRN3,1,1,1
mut,0,SCYL2,1,1,1
mut,0,SDAD1,1,1,1
mut,0,SDCCAG3,0,1,1
mut,0,SDCCAG8,1,1,1
mut,0,SDF2L1,1,1,1
mut,0,SDPR,0,1,1
mut,0,SDS,1,1,1
mut,0,SEC23A,1,1,1
mut,0,SEH1L,1,1,1
mut,0,SEL1L,1,1,1
mut,0,SELL,1,1,1
mut,0,SEMA6B,1,1,1
mut,0,SENP3,1,1,1
mut,0,SEPN1,1,1,1
mut,0,SEPT1,1,1,1
mut,0,SEPT10,1,1,1
mut,0,SEPT11,1,1,1
mut,0,SERPINB2,1,1,1
mut,0,SERPINF1,1,1,1
mut,0,SERPING1,1,1,1
mut,0,SETBP1,1,1,1
mut,0,SETD9,1,1,1
mut,0,SEZ6,1,1,1
mut,0,SEZ6L,1,1,1
mut,0,SFTPD,1,1,1
mut,0,SGCB,1,1,1
mut,0,SGK1,1,1,1
mut,0,SGMS1,1,1,1
mut,0,SH2D1B,1,1,1
mut,0,SH3D21,1,1,1
mut,0,SHF,1,1,1
mut,0,SHPRH,1,1,1
mut,0,SIGLEC1,1,1,1
mut,0,SIGLEC10,1,1,1
mut,0,SIGLEC14,1,1,1
mut,0,SIGLEC5,1,1,1
mut,0,SIKE1,1,1,1
mut,0,SIMC1,1,1,1
mut,0,SKA3,1,1,1
mut,0,SKIL,1,1,1
mut,0,SLA,1,1,1
mut,0,SLAMF7,1,1,1
mut,0,SLC10A3,1,1,1
mut,0,SLC15A4,1,1,1
mut,0,SLC16A13,1,1,1
mut,0,SLC16A5,1,1,1
mut,0,SLC22A16,1,1,1
mut,0,SLC22A18,1,1,1
mut,0,SLC25A16,1,1,1
mut,0,SLC25A17,1,1,1
mut,0,SLC25A25,1,1,1
mut,0,SLC25A33,1,1,1
mut,0,SLC25A37,1,1,1
mut,0,SLC25A5,1,1,1
mut,0,SLC26A4,0,1,1
mut,0,SLC27A1,1,1,1
mut,0,SLC27A3,1,1,1
mut,0,SLC29A1,1,1,1
mut,0,SLC2A11,1,1,1
mut,0,SLC2A3,1,1,1
mut,0,SLC2A6,1,1,1
mut,0,SLC2A8,1,1,1
mut,0,SLC31A1,1,1,1
mut,0,SLC31A2,1,1,1
mut,0,SLC35C1,0,1,1
mut,0,SLC35D1,1,1,1
mut,0,SLC39A10,1,1,1
mut,0,SLC39A8,1,1,1
mut,0,SLC3A1,1,1,1
mut,0,SLC44A2,1,1,1
mut,0,SLC7A6OS,1,1,1
mut,0,SLC8A1,1,1,1
mut,0,SLC9A1,1,1,1
mut,0,SLC9A6,1,1,1
mut,0,SLFN11,1,1,1
mut,0,SLFN12L,0,1,1
mut,0,SLFN13,1,1,1
mut,0,SLU7,1,1,1
mut,0,SMARCC1,1,1,1
mut,0,SMARCD1,1,1,1
mut,0,SMC6,1,1,1
mut,0,SMEK2,1,1,1
mut,0,SMG8,1,1,1
mut,0,SMG9,1,1,1
mut,0,SMIM11,1,1,1
mut,0,SMIM14,1,1,1
mut,0,SMIM15,1,1,1
mut,0,SMOX,1,1,1
mut,0,SMPD2,1,1,1
mut,0,SMTN,1,1,1
mut,0,SMUG1,1,1,1
mut,0,SMURF1,1,1,1
mut,0,SMURF2,1,1,1
mut,0,SMYD5,1,1,1
mut,0,SNAI3,1,1,1
mut,0,SNAPC4,1,1,1
mut,0,SNAPC5,1,1,1
mut,0,SNCG,1,1,1
mut,0,SNRNP200,1,1,1
mut,0,SNRNP40,1,1,1
mut,0,SNX15,1,1,1
mut,0,SNX18,1,1,1
mut,0,SNX22,1,1,1
mut,0,SNX29,1,1,1
mut,0,SOCS3,1,1,1
mut,0,SOCS4,1,1,1
mut,0,SOCS5,1,1,1
mut,0,SOD1,1,1,1
mut,0,SOD2,1,1,1
mut,0,SOWAHD,1,1,1
mut,0,SOX4,1,1,1
mut,0,SP140L,1,1,1
mut,0,SP3,1,1,1
mut,0,SPAG9,1,1,1
mut,0,SPARC,0,1,1
mut,0,SPATA6L,1,1,1
mut,0,SPATC1L,1,1,1
mut,0,SPEF2,1,1,1
mut,0,SPIN4,1,1,1
mut,0,SPN,1,1,1
mut,0,SPOCK1,1,1,1
mut,0,SPON2,1,1,1
mut,0,SPR,1,1,1
mut,0,SPSB2,1,1,1
mut,0,SPTLC2,1,1,1
mut,0,SQLE,1,1,1
mut,0,SRBD1,1,1,1
mut,0,SRD5A3,1,1,1
mut,0,SRGAP1,1,1,1
mut,0,SRGAP3,1,1,1
mut,0,SRPR,1,1,1
mut,0,SRSF7,1,1,1
mut,0,SSB,1,1,1
mut,0,SSR1,1,1,1
mut,0,ST6GAL1,1,1,1
mut,0,ST7,1,1,1
mut,0,STAG1,1,1,1
mut,0,STAT1,1,1,1
mut,0,STC2,1,1,1
mut,0,STEAP4,0,1,1
mut,0,STK16,1,1,1
mut,0,STK17A,1,1,1
mut,0,STK36,1,1,1
mut,0,STK40,1,1,1
mut,0,STOML1,1,1,1
mut,0,STS,1,1,1
mut,0,STX18,1,1,1
mut,0,STX6,1,1,1
mut,0,STXBP2,0,1,1
mut,0,STXBP5,1,1,1
mut,0,SUCLG1,1,1,1
mut,0,SUCLG2,1,1,1
mut,0,SULT1A1,1,1,1
mut,0,SULT1B1,1,1,1
mut,0,SUPT7L,1,1,1
mut,0,SUSD2,1,1,1
mut,0,SVIL,1,1,1
mut,0,SVIP,1,1,1
mut,0,SWAP70,1,1,1
mut,0,SWI5,1,1,1
mut,0,SYCP2,1,1,1
mut,0,SYNC,0,1,1
mut,0,SYNCRIP,1,1,1
mut,0,SYNE2,1,1,1
mut,0,SYNRG,1,1,1
mut,0,SYP,0,1,1
mut,0,SYT1,1,1,1
mut,0,SYT17,1,1,1
mut,0,SYTL1,1,1,1
mut,0,TAF3,1,1,1
mut,0,TAF5L,1,1,1
mut,0,TAF6L,1,1,1
mut,0,TAF7,1,1,1
mut,0,TAF9,1,1,1
mut,0,TAGLN,1,1,1
mut,0,TAGLN2,1,1,1
mut,0,TAPBPL,1,1,1
mut,0,TAPT1,0,1,1
mut,0,TARBP1,1,1,1
mut,0,TARDBP,1,1,1
mut,0,TAS2R14,1,1,1
